class_id,predictions_0.5,predictions_0.55,predictions_0.6,predictions_0.65,predictions_0.7,predictions_0.75,predictions_0.8,predictions_0.85,predictions_0.9,predictions_0.95
36903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36904,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36905,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36906,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36907,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36909,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36914,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36916,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36918,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36919,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36920,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36922,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36923,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36928,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36929,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36940,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36941,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36942,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36951,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36953,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36957,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36987,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36990,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36991,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36995,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36996,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
36998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37008,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL
37009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37027,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37059,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37070,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37086,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37098,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37099,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37104,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37120,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37148,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37158,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37166,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37203,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37207,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
37208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37213,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
37215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37217,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL
37219,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37229,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL
37233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37236,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL
37238,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL
37239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37242,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37246,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37247,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37253,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37254,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37263,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37264,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37268,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37272,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37273,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL,NULL,NULL
37274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37284,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37294,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37299,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37302,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37303,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37308,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37309,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37310,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37311,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37313,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37315,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37318,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37326,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37330,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37338,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37340,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37357,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37358,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NULL,NULL,NULL
37361,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37374,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37377,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37394,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37398,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37401,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37402,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37403,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37410,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37413,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37427,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
37428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
